Tenure,Children,Age,Outage_sec_perweek,OnlineSecurity,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None
62.39405,5,75,11.23249,0,207.6094,5684.304563,0,1,1,0
46.12627,0,60,8.357857,1,164.9889,4149.822715,0,0,1,0
69.93494,1,60,11.40933,1,245.132,6354.692181,0,1,1,0
58.57229,0,32,8.096864,0,157.4698,4930.158658,1,0,1,0
60.23312,0,43,7.605829,0,172.4733,5280.921374,1,0,0,1
59.26713,2,46,9.203141,0,179.9476,5240.404418,0,0,1,0
37.52707,10,83,8.490236,1,210.127,3802.601867,1,0,1,0
64.63082,0,38,12.02212,1,187.4811,6313.28774,0,1,0,0
59.61692,0,20,14.77266,0,149.9928,5553.7371,0,0,0,0
64.03187,4,33,9.419488,1,267.6647,6162.045297,0,1,1,0
58.11303,1,89,8.853702,0,232.6415,5253.956688,0,0,1,0
49.73125,0,76,11.68828,0,179.9794,4318.58203,0,0,1,0
62.46483,3,33,10.21363,1,232.6228,5888.376817,0,0,1,0
54.22814,7,34,7.279855,1,232.6228,5333.340832,0,0,1,0
44.83431,1,67,10.0308,0,172.4871,4091.156525,0,1,0,1
65.81421,1,18,8.387156,0,137.4872,5695.712663,1,0,1,0
68.09161,3,32,13.84152,0,252.624,6259.78278,0,1,1,0
66.67389,2,64,9.882078,1,235.1417,6543.668076,0,0,0,0
55.84748,0,74,15.25952,1,140.0013,5220.997715,0,1,0,0
58.96026,0,48,10.04811,1,162.497,5655.286153,0,1,0,0
58.4219,3,31,14.68473,1,119.9897,5259.588349,0,0,0,1
69.85281,2,54,10.77214,1,164.9853,6656.287,1,0,0,0
59.54349,0,69,15.736,0,252.6378,5473.581033,0,0,1,0
68.10981,2,58,9.34555,1,174.9755,6061.845625,0,0,1,0
64.20102,4,64,17.81793,0,265.147,5999.064003,1,0,1,0
66.80646,3,18,12.39937,0,114.9509,6174.314028,0,0,0,0
59.84973,1,89,8.713419,1,277.6375,5552.256288,0,0,1,0
64.49513,3,19,7.991076,0,152.4579,6309.663687,0,0,0,0
68.98021,1,40,13.19852,0,182.4433,6532.644086,1,0,0,0
70.16029,1,47,11.41706,0,92.45514,6280.766215,0,0,0,0
57.86469,0,34,9.031147,0,127.4738,5381.978758,0,1,0,0
71.58148,4,34,9.649844,1,162.4653,6839.025934,0,0,0,0
46.04792,0,30,5.163759,0,137.4616,4170.178568,0,0,0,1
61.67004,4,78,11.45201,0,169.9378,5333.699374,0,1,1,0
59.40499,0,54,7.991317,1,154.9755,5713.631544,0,1,0,0
69.97252,3,42,13.06108,0,129.9621,6589.069717,1,0,0,0
71.32593,0,48,5.251395,0,262.6106,6516.704569,1,0,1,0
65.52,5,68,12.89005,0,192.4885,5714.467771,0,0,1,0
62.6237,1,34,15.1921,0,210.1051,6174.837293,0,1,0,0
60.18256,1,88,9.576327,1,184.9785,5329.313105,0,0,1,0
61.49796,3,28,6.213067,0,200.1323,6154.993798,0,0,0,0
62.97217,1,28,11.11995,1,165.0113,5676.643658,0,0,0,1
62.6093,3,28,13.16727,0,169.9378,5626.093885,0,0,1,0
69.82129,3,23,10.30581,1,162.497,6637.249892,0,0,0,0
39.72823,1,77,7.471035,0,112.4844,3347.326138,0,0,0,1
67.18365,0,23,7.789435,0,159.9476,6234.113968,0,1,0,0
56.37162,1,56,14.67012,1,174.9755,5075.816829,0,0,1,0
39.62761,1,82,13.33731,0,194.9768,3572.738241,1,0,1,0
69.62503,3,81,10.94239,0,104.9629,5934.090437,0,1,0,1
66.57985,1,44,14.69877,1,107.482,6076.755109,0,1,0,0
63.86178,3,21,12.64209,1,162.4982,5809.15662,0,0,0,1
50.8968,1,74,14.07128,1,202.6829,4740.002962,1,0,0,1
55.70433,1,85,9.224662,1,142.4827,5291.716803,0,1,0,0
71.86603,1,61,13.21238,0,139.965,6619.456202,0,0,0,0
67.20074,0,39,3.093001,1,127.4783,6098.579126,0,0,0,0
63.85056,1,32,8.226943,1,184.9785,5731.179041,0,0,1,0
66.27924,4,56,9.360835,0,162.4538,6262.462856,0,0,0,0
64.72745,0,59,13.26643,1,94.97283,5758.399584,0,0,0,0
63.71215,1,80,10.61778,1,164.9647,5895.135365,0,1,0,0
62.77605,3,68,12.09291,0,242.6143,5728.24521,0,0,1,0
67.35833,1,48,9.993283,0,275.1336,6307.538056,0,0,1,0
49.19446,1,55,11.57025,1,127.525,4355.447904,1,0,0,1
49.42466,8,38,14.81549,0,129.9483,4944.584376,0,0,0,0
56.92191,0,86,11.69295,1,162.4689,4780.816747,0,0,1,0
71.24132,4,69,10.75625,1,174.9755,6343.939228,0,0,1,0
52.79539,0,31,12.89898,0,147.4713,4615.447586,0,0,0,1
70.69994,2,24,8.179697,0,105.011,6024.865758,0,1,0,1
71.07066,1,77,5.185535,1,149.9741,6498.14477,1,0,0,0
46.04347,2,70,10.00295,0,204.9797,4167.667908,0,1,1,0
56.56921,1,32,8.74571,0,169.9378,5056.498128,0,1,1,0
56.54849,2,36,12.46976,0,192.4567,4972.468459,0,0,1,0
45.62467,4,46,10.71363,0,159.9512,4116.511731,0,0,1,0
48.82939,2,53,9.713643,1,245.1457,4759.907327,0,0,1,0
61.88298,1,88,10.0409,1,127.4958,5132.685447,0,0,1,0
57.98641,1,46,4.757756,0,172.4441,5084.889707,0,0,1,0
46.66704,0,77,8.981113,0,149.9378,4480.306619,0,1,0,0
60.43193,4,54,8.947114,0,214.9663,5550.321643,0,1,1,0
68.77621,0,85,8.429623,0,210.138,6071.79498,0,0,0,1
55.97317,1,44,5.113906,0,287.6427,5345.046858,0,1,1,0
55.27092,0,19,9.7879,0,139.9979,4957.435146,0,0,0,1
61.42667,3,70,10.49575,0,232.624,6002.578168,0,0,0,0
67.71954,2,65,10.88233,0,159.9349,5893.622644,1,0,1,0
52.99707,0,65,12.1649,1,119.9568,4934.319062,0,0,0,0
48.61807,0,48,9.166549,0,207.6094,4443.076355,1,0,1,0
52.30521,1,82,7.945183,0,149.9378,4956.677539,1,0,0,0
71.48476,0,30,10.27395,0,152.4579,6706.905363,0,0,0,0
52.78111,1,53,8.869603,1,225.132,5385.589638,0,1,0,0
64.82482,4,82,8.394378,0,159.9349,5662.268037,0,0,1,0
59.20412,7,18,8.682296,0,220.1478,5747.654271,0,1,0,1
59.22188,3,80,16.40248,1,182.4833,5087.557363,0,1,1,0
56.96287,4,24,4.224255,0,172.4733,5284.511287,0,1,0,1
53.01595,1,53,12.60495,0,129.9621,5102.051113,0,1,0,0
57.80772,3,88,13.05523,0,114.9838,4880.587184,0,0,0,1
64.17032,0,52,9.515041,1,162.4526,5612.009142,1,0,1,0
57.31788,3,75,9.804896,0,134.9509,4796.464221,0,0,1,0
54.67414,1,37,13.45927,1,164.9853,5390.477473,0,0,0,0
50.48733,3,30,14.06274,0,129.9621,4984.78563,1,0,0,0
51.8548,0,60,9.096632,0,105.011,4301.135534,1,0,0,1
61.19516,3,81,12.95862,0,159.9476,5645.623244,0,0,0,0
66.94632,2,78,8.761838,0,159.9512,5614.790593,1,0,1,0
53.27554,1,63,11.90177,1,162.497,5088.812303,0,0,0,0
59.01705,1,74,10.41218,0,129.9621,5524.916473,1,0,0,0
71.59806,2,52,12.75335,1,207.4811,6486.342263,0,1,1,0
54.8395,0,26,11.52287,0,179.9476,4799.331248,0,1,1,0
43.86959,4,66,9.443369,0,220.1323,4203.265113,0,0,1,0
70.50786,3,74,10.77736,0,197.6288,6337.777813,0,0,0,1
68.00557,2,47,7.915823,0,162.4713,5924.499555,1,0,1,0
65.67292,1,83,11.20001,1,132.5127,5659.754528,1,0,0,1
61.85144,0,50,5.547142,0,139.9349,5813.907009,0,1,0,0
68.97874,1,82,9.934332,0,192.4705,5890.196741,1,0,1,0
59.52044,1,75,7.257865,1,167.4847,5736.40115,0,0,0,0
57.28247,5,54,11.03721,1,129.9763,5194.999763,0,1,0,1
67.92751,4,33,12.32894,0,137.4698,6230.059428,0,1,0,0
65.71442,1,89,9.148549,1,149.9598,5600.167567,0,1,1,0
50.84459,3,49,8.239255,1,235.1884,4951.211643,0,1,0,1
59.21421,2,70,10.29679,1,164.9715,5651.302353,1,0,0,0
61.52908,1,73,9.915906,1,184.9939,5397.665839,0,1,0,1
58.94313,2,35,11.19586,0,182.447,5193.997651,1,0,1,0
66.03306,7,47,6.093676,0,232.624,6578.562564,1,0,0,0
53.80104,0,24,9.632954,0,144.9607,4643.404934,0,1,1,0
68.44883,2,65,9.690982,0,149.9621,5897.480679,0,0,1,0
66.68688,5,48,15.29137,0,242.6143,6175.832114,0,0,1,0
66.46538,4,63,3.712647,0,275.1336,6277.545967,0,0,1,0
69.82047,7,25,3.85093,0,202.4433,6339.601147,0,0,1,0
60.59442,3,37,13.10561,0,127.4887,5422.646982,1,0,0,1
57.95709,0,49,5.825619,0,137.4836,5318.331264,0,0,0,0
52.56232,2,88,15.37298,0,175.1331,4696.683851,0,0,0,1
70.55657,3,42,11.06803,0,129.995,6180.701125,1,0,0,1
70.48211,5,32,12.47085,0,179.9656,6153.937297,0,0,1,0
52.68435,0,35,11.19187,1,197.4702,5180.245459,1,0,0,0
50.79108,6,64,9.060299,0,147.4713,4610.018066,0,0,0,1
66.11418,0,26,6.367803,0,275.1336,6246.940881,0,0,1,0
67.61213,5,67,10.53982,1,117.5152,5970.386278,0,0,0,1
66.50393,4,68,10.32772,0,222.6281,6605.855412,0,0,0,0
62.67099,0,63,11.63792,0,169.9378,5341.756379,0,0,1,0
63.11931,0,20,13.60982,0,147.4893,5518.35161,1,0,0,1
61.10374,0,20,12.2879,0,220.1149,6004.311688,0,0,0,0
65.85662,6,21,10.30157,0,172.4705,6484.077095,0,1,0,0
70.10448,3,75,8.639223,0,149.9378,6417.345247,0,0,0,0
56.00686,0,45,15.54947,0,217.4725,5099.333841,0,0,1,0
62.17986,4,84,8.965315,1,140.0013,5747.925597,0,0,0,0
63.35816,0,53,10.12368,1,187.4974,6069.26126,0,0,0,0
64.57131,0,81,5.876435,0,214.9525,5514.722604,1,0,1,0
52.69603,1,47,10.76147,1,142.4827,5169.811527,0,0,0,0
58.20411,0,77,10.50809,0,204.9496,5089.309759,0,0,1,0
58.8386,3,82,7.234753,0,162.447,5557.902015,0,0,0,0
62.20437,3,42,6.824295,0,159.9349,5547.914544,0,0,1,0
50.97885,1,69,7.627938,1,149.9598,4458.339586,0,1,1,0
63.97683,2,47,10.48089,0,204.9634,5756.010952,1,0,1,0
45.94768,5,24,12.5176,0,139.983,4678.84382,0,0,0,0
58.08656,0,50,10.24503,0,179.9476,4986.700367,0,1,1,0
67.00167,2,60,9.515782,1,197.4876,5932.680423,1,0,1,0
69.84899,3,46,11.49116,1,222.6654,6433.080677,0,1,0,1
50.89975,0,80,13.29687,0,220.1323,4657.315652,0,1,1,0
67.69779,1,74,9.966367,0,147.4564,6074.125643,0,0,0,0
58.58794,1,22,17.13733,1,207.4673,5407.07316,0,0,1,0
62.44603,0,51,7.865494,1,169.9741,5432.427022,0,0,1,0
52.95001,0,57,8.780929,1,247.6647,5418.636172,0,0,0,0
67.87019,0,39,7.532241,0,255.1665,6305.471651,0,0,0,1
55.85553,2,76,14.32642,0,207.6094,5005.866114,1,0,1,0
54.21518,1,27,7.021583,0,137.5165,4787.756156,0,1,0,1
57.64074,2,61,11.0988,0,162.5005,5101.277891,0,0,0,1
63.90696,0,24,5.859626,0,252.6378,5978.652711,1,0,1,0
58.69465,3,49,7.877643,0,117.472,5147.718209,0,0,0,1
66.72288,1,57,11.11999,0,147.4421,5712.51151,1,0,1,0
70.95851,0,46,16.36195,0,172.4404,6645.186507,1,0,0,0
56.20288,1,68,7.775552,0,220.1615,5147.808018,0,0,0,1
59.36904,4,44,9.704564,1,127.4958,5163.3129,0,0,1,0
68.98754,2,38,9.954496,0,147.4564,6324.792407,0,0,0,0
59.91013,3,23,6.468432,1,162.5007,5426.315112,1,0,1,0
48.66437,1,25,5.730845,0,162.447,4763.445879,0,1,0,0
58.83899,3,48,8.544211,0,187.6094,5833.458374,0,1,0,0
55.01651,0,40,9.867683,0,147.4713,4767.934082,0,0,0,1
51.74916,4,59,11.3974,0,197.6288,4927.749239,0,1,0,1
68.07527,3,21,4.85258,0,179.9476,6074.8746,1,0,1,0
68.79305,4,47,9.880673,0,144.9607,5837.262258,1,0,1,0
69.71137,0,51,5.569496,1,174.991,6192.63762,0,0,0,1
65.12042,6,51,14.57287,0,220.1323,6055.261009,0,1,1,0
64.11559,4,20,11.30121,0,255.1198,6511.608523,0,0,0,0
64.87699,1,35,10.70375,1,174.9618,5807.811165,1,0,1,0
43.5742,1,36,10.35157,1,115.0021,3789.797735,0,0,0,1
64.40902,3,77,15.07977,1,132.4798,6093.659885,0,1,0,0
47.77384,0,82,11.54422,0,200.1323,4761.06852,0,0,0,0
70.50182,2,51,9.969188,0,124.9643,5834.963129,0,1,1,0
69.00321,8,42,9.553584,1,277.6513,6705.630348,0,0,1,0
64.54595,4,31,9.090057,0,172.4742,5801.206123,0,0,1,0
62.45252,0,45,15.11505,1,245.1457,5887.870657,0,0,1,0
60.36923,2,54,11.66727,0,220.1323,5532.984193,0,0,1,0
71.50974,2,79,13.50438,0,194.9525,6564.863417,0,0,0,0
69.2394,3,19,7.516,0,162.447,6534.389245,1,0,0,0
64.3165,0,31,5.917707,0,200.1323,6330.802447,0,0,0,0
67.75441,1,24,12.71722,0,202.4433,6071.169112,0,0,1,0
67.53219,1,67,10.88926,0,184.9634,6411.520424,0,0,0,0
59.03432,2,43,10.59582,1,137.4686,5168.726317,0,0,1,0
66.75755,1,89,11.41416,0,117.4858,5649.428932,1,0,0,1
48.63086,4,37,7.624327,0,204.9797,4549.43734,0,1,1,0
66.48285,6,69,6.542626,0,144.9607,5719.69414,0,0,1,0
60.58029,1,46,10.35594,1,212.6228,6090.318161,0,0,0,0
59.17567,5,30,12.54974,0,147.4421,5305.771174,1,0,1,0
67.01405,0,72,17.59522,0,149.9378,6081.603462,0,0,0,0
70.05743,1,73,9.99185,1,222.65,6355.992915,0,0,1,0
67.22133,3,75,12.54776,1,152.4555,6338.594614,0,0,0,0
63.10868,0,74,14.012,1,219.9902,5661.364423,0,1,1,0
51.426,3,42,11.33648,0,220.1185,4750.441086,0,0,1,0
68.02518,1,85,8.611381,0,114.9509,6075.221267,1,0,0,0
67.26027,1,41,11.24169,1,257.6549,6282.975764,0,1,1,0
71.26977,0,37,10.31648,1,132.466,6613.783896,0,0,0,0
70.00933,1,75,7.79697,0,157.4698,5757.088887,0,0,1,0
67.00686,1,23,6.858262,0,124.9781,5690.433807,0,0,1,0
49.07593,1,60,7.845949,1,152.466,4337.149997,0,1,1,0
64.05063,0,41,9.172501,0,147.4421,5432.940887,0,0,1,0
64.01003,0,25,9.371011,0,142.4713,6068.222536,1,0,0,0
44.73398,4,34,6.880176,0,172.4733,4249.716645,1,0,0,1
66.79288,0,76,9.196199,0,124.9607,5950.933762,0,1,0,0
53.81991,10,18,11.53912,0,240.1149,5394.514435,0,0,1,0
53.99857,0,84,8.685498,0,159.9794,5055.502095,0,0,0,0
37.36723,3,46,13.60832,1,174.9919,3569.479648,1,0,1,0
69.69574,0,25,3.671674,0,129.9621,6529.773925,0,0,0,0
57.23085,0,43,8.793558,0,169.9447,4975.669515,0,0,1,0
68.95831,0,75,10.84557,1,152.466,5839.250864,1,0,1,0
38.2827,1,35,9.006029,0,159.9512,3376.351709,0,0,1,0
66.63279,4,41,6.936565,0,159.9476,6335.387515,0,0,0,0
53.54212,0,19,13.01421,0,137.4698,4974.114415,0,0,0,0
56.17179,1,62,3.362072,0,174.9768,5360.346274,0,0,0,0
59.6499,3,31,7.435907,1,245.1283,6196.784339,0,0,0,0
59.15713,3,82,10.24188,0,147.5031,5081.314229,0,0,0,1
70.46581,4,35,10.61307,0,232.6415,6535.516989,1,0,1,0
71.46108,0,88,11.94654,1,190.1737,6391.040605,0,0,0,1
54.88836,0,69,3.217473,1,245.175,5214.288823,0,0,0,1
50.24277,4,55,10.03353,0,192.4567,4537.352503,0,0,1,0
65.43822,4,44,10.64494,0,169.9447,5815.077393,0,0,1,0
69.1413,4,63,8.930603,1,127.4958,5901.736855,0,0,1,0
53.03214,4,25,14.63927,1,162.5299,4958.925244,0,0,0,1
42.6185,0,73,11.29101,1,165.0182,3891.731564,0,1,0,1
68.86185,2,42,6.836654,1,129.9598,6374.14986,0,1,0,0
70.81829,2,71,8.353363,0,275.1336,6499.362155,1,0,1,0
49.69121,3,40,13.66895,1,174.9755,4642.465727,1,0,1,0
60.04586,1,78,7.897277,1,149.9741,5509.232295,0,1,0,0
66.78251,1,29,6.003569,1,129.9915,6235.066316,0,0,0,0
62.09703,2,78,5.161611,0,159.9942,5452.509295,0,0,0,1
63.29972,0,74,11.63485,0,159.9642,5465.291356,0,0,0,1
58.54629,0,67,7.889915,0,124.9607,5222.447526,0,1,0,0
51.79712,1,34,11.38978,0,149.9707,4663.249156,0,0,0,1
67.12189,0,79,9.92907,0,179.9476,5714.242038,1,0,1,0
70.92476,2,77,7.371937,0,139.9349,6483.348101,0,0,0,0
70.17477,1,68,6.984431,0,137.4392,5874.0733,0,1,1,0
66.13697,2,80,11.31872,0,159.9642,5739.667361,0,1,0,1
48.90533,3,88,9.924963,0,204.9797,4373.931443,0,0,1,0
67.13803,0,54,7.930711,0,179.9656,5653.877056,0,0,1,0
60.34589,1,76,9.219293,0,252.6378,5500.10857,0,0,1,0
59.13489,5,77,7.48647,1,225.1457,6078.532596,0,0,0,0
38.07335,4,27,4.796609,1,245.1612,4016.522653,1,0,0,1
71.96367,2,76,9.237924,0,92.5018,5953.601251,0,1,0,1
51.87217,1,23,11.57345,1,139.9861,4708.151617,0,1,0,1
69.25128,3,69,9.904571,0,137.4698,6271.997377,0,1,0,0
47.04565,2,80,11.10415,0,92.45514,4309.391711,0,0,0,0
37.23531,3,57,10.12587,0,184.967,3495.239613,0,0,1,0
63.27923,10,55,8.106295,1,162.497,6211.784273,0,0,0,0
55.63584,0,57,12.12624,0,172.4567,5180.761441,0,1,0,0
71.56684,0,53,8.035783,1,232.652,6595.253777,0,1,0,1
42.74967,1,77,8.6347,1,104.9923,3692.139265,0,1,0,1
62.91372,1,73,14.38138,0,149.9776,5425.114173,0,0,0,1
39.11075,2,50,5.74823,1,245.1283,4420.771386,0,0,0,0
56.37261,6,84,6.368564,1,140.0049,4852.53915,0,1,1,0
56.40613,0,44,14.81596,0,200.1185,5512.145017,0,0,0,0
65.5396,3,65,11.55533,0,147.4713,5640.561409,0,0,0,1
64.81224,0,33,4.983086,0,114.9509,5869.378889,0,0,0,0
36.76838,2,50,10.87347,0,117.472,3270.009915,1,0,0,1
65.01223,8,48,6.189949,0,182.447,5833.372426,1,0,1,0
50.27926,4,69,9.32394,0,127.4601,4688.00861,0,0,0,0
63.17504,4,78,6.855149,1,217.484,5689.315894,0,1,1,0
55.73208,0,63,8.259933,0,267.6427,5645.707551,0,0,0,0
57.27176,0,22,13.35703,1,152.4624,5583.623978,0,0,0,0
71.71756,4,42,13.0284,0,162.4538,6753.968051,0,0,0,0
67.95515,4,27,11.40089,1,187.4847,6263.757352,0,0,1,0
66.83137,1,41,6.304843,1,255.1417,6140.647609,0,0,1,0
50.67652,4,68,10.73749,0,235.1372,5313.315024,0,1,0,0
65.15995,2,51,7.786296,1,172.4555,5804.098375,0,0,1,0
63.28819,0,59,10.26142,1,197.4876,5570.11497,0,0,1,0
67.19978,0,68,6.213528,1,117.4686,6025.459819,1,0,0,0
49.72909,3,23,11.66757,0,172.4705,4977.596828,0,0,0,0
61.82169,0,81,10.64368,0,162.447,5630.968528,1,0,0,0
62.2002,6,43,7.092099,0,275.1336,6055.20888,0,1,1,0
61.27483,2,24,12.72561,0,169.9447,5430.887513,0,0,1,0
41.17585,0,42,9.381688,0,134.9801,3561.612414,1,0,0,1
71.10143,8,39,9.953286,1,222.6362,6687.67953,0,0,1,0
61.59036,0,82,0.827544,0,207.6094,5441.578168,0,0,1,0
61.68555,1,79,10.19731,0,275.1336,5694.030993,1,0,1,0
58.15209,0,46,6.659046,0,179.9476,5087.470766,0,1,1,0
60.54294,2,58,10.61585,0,137.4616,5245.350989,0,0,0,1
62.31372,3,55,9.07607,0,214.9663,5588.162385,0,1,1,0
69.7539,3,79,13.74043,1,245.1457,6419.956581,0,0,1,0
41.97598,4,23,9.020448,0,159.983,3830.124693,1,0,1,0
69.99165,1,48,9.84351,1,222.6326,6832.868436,0,1,0,0
66.64969,0,89,14.02325,0,210.138,5931.491211,0,0,0,1
49.04173,3,41,6.719136,1,235.1417,5205.119963,1,0,0,0
50.58579,0,84,10.49267,0,204.9496,4395.076801,1,0,1,0
56.21686,5,72,9.180051,0,102.4746,4859.940299,1,0,0,1
56.39145,2,55,11.69593,0,137.4836,5231.943657,0,1,0,0
70.90623,0,68,11.78497,0,179.9476,5978.10151,1,0,1,0
57.49343,2,67,10.57287,0,152.4579,5547.79964,0,1,0,0
56.14325,1,70,4.773942,0,220.1185,5069.704766,0,1,1,0
46.94705,3,88,8.525073,0,157.4698,3968.64853,0,1,1,0
58.01097,1,81,14.22713,1,172.5104,4996.932332,0,0,1,0
57.33305,1,43,10.49348,0,164.967,5586.884248,0,0,0,0
71.39698,3,52,16.01067,1,142.4689,6584.194557,0,1,0,0
49.37752,2,66,11.91664,0,175.1331,4554.912177,0,0,0,1
62.08608,1,73,10.26971,0,242.6573,5746.521769,0,0,0,1
59.20792,1,65,12.57676,1,142.4827,5562.080707,0,0,0,0
71.94719,3,61,12.24262,1,140.0049,6107.912748,1,0,1,0
43.40702,3,84,9.454309,1,104.9923,3784.619457,0,0,0,1
58.91402,2,42,13.47255,1,152.5022,5324.687949,0,1,0,1
59.1561,3,61,14.86993,0,172.4567,5548.443188,0,0,0,0
67.99131,4,79,9.41206,1,217.484,6080.672336,0,1,1,0
69.70761,0,20,7.74031,1,152.4798,6161.795039,0,0,1,0
40.8394,0,84,7.762278,1,119.9568,3961.965984,0,1,0,0
51.67412,1,32,14.22832,1,119.9897,4641.841664,1,0,0,1
54.61973,3,57,12.2166,0,117.472,4740.544814,0,0,0,1
64.93663,2,30,7.771673,0,192.4404,5852.299578,0,1,1,0
68.00653,3,32,10.96142,0,194.9663,6625.807498,0,0,0,0
41.84938,2,81,11.8535,1,184.9647,3717.758451,0,0,1,0
66.49811,1,19,11.67139,0,124.9781,5661.862374,0,1,1,0
54.64972,2,30,12.23027,0,149.9378,5350.055146,0,0,0,0
57.27183,1,21,8.450991,0,194.9663,5638.438682,0,0,0,0
42.47836,0,49,11.98358,1,265.1283,4224.921196,0,0,1,0
60.47912,1,60,11.73306,1,162.5119,5341.089808,0,0,0,1
39.27473,1,32,11.25886,1,175.0062,4129.863047,0,0,0,0
52.78874,2,84,7.750919,0,207.6094,4728.350252,1,0,1,0
36.05704,2,35,10.15194,1,235.1591,3729.770527,0,0,1,0
70.63095,0,20,13.36237,0,192.4705,6280.352244,0,1,1,0
71.48016,2,35,8.301608,1,255.1417,6572.01585,1,0,1,0
71.17766,1,40,13.20603,1,127.482,6053.109934,0,0,1,0
66.57294,0,62,14.3882,0,137.5165,5572.501755,0,1,0,1
62.90578,4,21,5.325493,0,187.6422,5829.765326,0,0,0,1
65.01229,0,78,11.77623,0,137.4392,5473.614497,0,0,1,0
63.40014,1,22,5.545685,0,114.9976,5574.461345,0,0,0,1
52.92007,0,63,7.87678,0,179.9794,4622.488998,1,0,1,0
71.54844,3,24,11.11017,1,204.961,6436.529978,1,0,1,0
50.26004,4,52,11.32677,0,149.9447,4958.675342,0,0,0,0
57.37458,5,49,12.16623,0,252.6378,5468.30764,0,0,1,0
45.5098,2,61,4.617674,0,222.6281,4847.023011,0,0,0,0
68.63549,1,49,7.332892,1,152.509,6081.602554,0,0,0,1
54.72683,3,67,9.893011,1,194.9882,4908.377893,0,0,1,0
58.87612,2,24,8.590983,1,160.0013,5198.878568,0,0,1,0
57.25068,0,48,15.89345,0,134.9801,4941.36404,0,0,0,1
51.83082,2,74,9.414665,1,245.175,4969.876754,0,0,0,1
56.77789,4,36,9.3203,0,112.4551,4899.165964,1,0,1,0
48.50733,4,56,11.56996,0,232.624,5067.734125,0,1,0,0
69.48387,1,70,8.181079,1,184.9715,6048.496879,0,0,1,0
63.55011,0,37,7.75943,1,164.9715,6006.148703,0,0,0,0
55.87308,0,33,11.43391,1,184.9853,5104.605923,0,0,1,0
67.41948,0,66,10.59431,1,164.9785,6294.844782,0,1,0,0
54.74318,1,65,9.371171,0,265.147,5128.476246,0,0,1,0
54.20972,4,21,8.474787,1,104.9923,4824.822478,0,0,0,1
49.61816,1,39,11.27164,0,242.6281,4764.450406,0,0,1,0
64.04466,2,52,12.74004,0,129.9483,5958.960225,1,0,0,0
51.51251,7,82,8.086307,1,204.961,4810.093397,0,0,1,0
53.44438,4,72,13.68737,0,275.1198,5053.249434,0,0,1,0
56.22378,1,76,8.279436,0,129.9483,5161.60863,0,0,0,0
47.48699,2,55,13.90412,0,210.1051,4943.554958,0,0,0,0
71.06048,0,28,11.44544,1,104.9923,6055.61999,1,0,0,1
61.54459,1,34,10.28962,1,257.6375,6284.948965,0,0,0,0
60.09935,0,74,10.78887,1,119.9897,5116.646122,0,0,0,1
61.29211,0,81,12.46556,0,149.9483,5163.277727,1,0,1,0
66.47483,0,61,10.88036,0,127.4601,6000.414945,0,0,0,0
66.82161,9,39,4.452309,0,222.6609,6471.718103,0,0,0,1
71.99928,0,18,9.760517,1,232.652,6745.439598,0,0,0,1
67.74157,4,78,8.20146,0,220.1323,6119.939852,0,0,1,0
64.95028,3,51,6.579744,0,182.4608,5745.359728,1,0,1,0
68.30856,2,22,14.69873,0,184.9496,6572.634947,0,1,0,0
68.88449,0,72,9.282643,0,169.9447,5882.516568,1,0,1,0
68.96928,1,83,10.14357,0,182.4433,6390.767295,1,0,0,0
58.86292,2,70,7.283757,1,212.6557,5445.472792,0,0,0,1
58.5608,1,80,8.101706,0,114.9509,5233.838265,1,0,0,0
57.92283,3,69,7.054788,1,235.1555,5921.839604,0,0,0,0
42.74753,3,34,10.81203,1,212.6228,4730.05387,0,0,0,0
54.87013,1,38,10.522,1,235.1417,5583.899513,0,0,0,0
55.74944,0,72,14.7506,0,147.4738,4752.863118,0,0,1,0
71.83314,8,45,8.986845,1,117.4835,6378.988565,0,0,0,1
66.75045,3,83,10.30218,0,192.4404,5857.937007,1,0,1,0
43.01015,0,88,8.162504,0,167.4564,3643.379954,0,0,1,0
55.81802,0,30,10.0151,1,194.9581,5071.720337,0,0,1,0
59.54373,4,36,5.72361,1,217.4702,5444.825706,0,0,1,0
51.43424,0,67,14.20174,0,169.9447,4422.020076,0,1,1,0
70.41272,0,37,5.15128,0,172.4441,6101.79747,0,0,1,0
65.44538,0,67,6.05702,0,204.9634,5749.199161,0,1,1,0
68.9536,2,32,9.554385,0,255.1372,6406.812827,0,0,1,0
62.07809,0,40,9.329676,1,142.4526,5893.413959,1,0,0,0
65.19899,3,84,7.670802,1,129.9926,5640.220209,0,0,0,1
53.37805,2,66,10.90873,0,125.0073,4535.472251,0,0,0,1
64.94288,0,79,4.19326,1,139.9568,5539.851767,0,1,1,0
48.31275,1,85,9.208571,0,204.9634,4364.211589,0,0,1,0
55.87037,4,36,13.92475,0,212.6415,5702.76012,0,1,0,0
53.28955,1,44,10.81583,1,142.5007,5084.625994,0,0,0,0
63.05783,1,30,10.78449,0,169.9447,5573.580119,1,0,1,0
62.28135,2,27,11.28199,0,127.4738,5910.676012,0,0,0,0
68.20701,3,68,7.763803,0,169.9378,5953.612372,0,0,1,0
48.24148,2,62,11.95052,0,187.6422,4479.265023,0,1,0,1
58.66601,0,38,8.489095,0,104.9629,5084.758938,0,0,0,1
